source_dataset,source_file,source_id,source_row_number,text,raw_label,normalized_raw_label,macro_label
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_164,165,USER USER USER هه مين بكرا بدو يستلم القياده,Jordan,Jordan,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_165,166,لكل شخص اجت عينه ع هالبوست الله يهدي بالك ويفرجها عليك بس انت قول #يا_رب,Palestine,Palestine,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_166,167,USER ما تدقوا بزياد بين النقد الثقافي والمهزله الفكريه URL #زياد_الرحباني URL,Lebanon,Lebanon,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_170,171,USER عندك الصح الله يرحمو او الله يرحمها و الله يصبرهم,Morocco,Morocco,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_172,173,باركولي شريت جالاكسي S NUM مي راني شاك فيه مغشوش كي نضغط اي زر يقولي الو الو URL URL,Algeria,Algeria,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_173,174,USER يحسب للمدرب انه جدد الثقه URL و هادشي غادي يعطيها دفعه قويه في قادم المقابلات زهير لاعب مهاري و عندو مستقبل كبير الا خدم علي زاسو بعد علي التبرهيش,Morocco,Morocco,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_174,175,شقه للاجار السويداء الهاتف NUM,Syria,Syria,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_175,176,و انت خارج من بنزرت في القنطره URL NUM اعوان مرور URL الوحيد انهم يتفرجوا في حركه المرور و خلي الدنيا تاكل بعضها,Tunisia,Tunisia,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_176,177,USER كان خاصو يخلص ال NUM للمخزن او ياكل غير بوحدو URL,Morocco,Morocco,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_177,178,USER كل ما فكر حالي شفت احمض نفسيه بتفاجا انو بعد في احمض من هيك الله يستر,Lebanon,Lebanon,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_178,179,USER ما حدا طالع براس مع عبدالله النسور غير نقابه المعلمي كل ما رفع بيرفعوا هذا و يتنافس نقباء نقابه اﻻطباء علي عروض كروت الش,Jordan,Jordan,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_179,180,قد ما الشعب الفلسطيني متفائل شفت بوست لاحد الاصدقاء بحكي يسقط رئيس الحكومه القادم من باب الاحتياط شكله,Palestine,Palestine,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_180,181,حل المعادله في Q مايجيني النوم كان الخمسه و انا باش نقوم الثمنيه والنبي URL,Tunisia,Tunisia,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_181,182,USER USER USER USER USER بنفعش الانساان لو كان بدو يعمل اشي يعملو حتي لو الناس فشلت فييه يا حكييم ي حسام,Palestine,Palestine,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_182,183,USER ما انا واخد بالي,Egypt,Egypt,Egyptian
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_185,186,USER تحيه لاحلي شعب تونسي و احلي ناس تونس ديما في البال و ناس تونس ولاد بلاد و ديما في القلب نشكركم برشا برشا très bien,Tunisia,Tunisia,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_186,187,USER دو عليك ضحكتك p,Libya,Libya,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_187,188,جمهور الترجي في مقابله العوده في صفاقس جيبو ابجيش يروح بيكم سلام,Tunisia,Tunisia,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_189,190,البنات متبقوش تكومنطيوو راه ماعدي نجاوب توحده فيكم غا سيرو بحالكم انا راه مخطوب,Morocco,Morocco,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_191,192,USER عيب يبقا معايا حد واقعد احب في وابقا شايفه انسان كويس قدام نفسي وقدام الناس ولما ابعد اوهم نفسي بكل حاجه وحشه عشان اكرهه و,Egypt,Egypt,Egyptian
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_192,193,USER مزال مابغيتيش تزوج URL,Morocco,Morocco,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_194,195,USER شنخبت السفاتر لتوعكم فصارت تقعنش في طنيش الظلاحبصي URL اعربي الظلاحبصي ياكنوز USER #MohamedHussein #KenzaMor,Algeria,Algeria,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_197,198,USER و المصحف انتي قمر ولو اتحجبتي هتبقي قمرين والمصحف انا مسيحيه URL,Egypt,Egypt,Egyptian
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_198,199,USER شف لون يدي ابيض من لونك يالعبد يالبلوي URL,Saudi_Arabia,Saudi_Arabia,Saudi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_201,202,احنا في مجتمع مليان ناس بتكره بعض بس مسويين حالهم حبايب مسييهم الحبايب,Palestine,Palestine,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_203,204,يا قلبي يعني من اسبوع الارهاب تسبب باستشهاد NUM عناصر واليوم جايين يكملوا الشباب ع الباقي URL,Lebanon,Lebanon,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_207,208,يا اهل #شقراء شفتوه ولا ماشفتوه URL,Saudi_Arabia,Saudi_Arabia,Saudi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_208,209,USER لو ما صرات الفتنه كنت نقولك شنطه تخرج اكيد لكن بعد الجزيره البارح اظن راح تخرج و هي لي راح تقولنا نشوفو اذا طلبت منا التصويت,Algeria,Algeria,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_210,211,في توزر جن راس الذراع يصيب صحفي الجنوبيه بحروق بليغه راديو قرطاج ٱف ٱم URL,Tunisia,Tunisia,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_215,216,ربنا يكفينا شر المعفن لما ينضف xD,Egypt,Egypt,Egyptian
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_216,217,USER فلوسنا حرام مليهاش تفسير الا هكي,Libya,Libya,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_217,218,فمه قواده يعملولي identification في ستاتوات تقطر بالطحين والغريب يبداو يتخوبثو باش ما يبانوش طحانه وهوما عارفين الي انا شالق بيهم كونهم طحانه,Tunisia,Tunisia,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_219,220,المطلب السياسي ماشي URL لان اصل المشكل سياسي علاش كايبررو الاخوان ف الريف ad tqRRam ur tukirm,Morocco,Morocco,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_220,221,اكود بلان واحد كيكدب عليك مطلعها عليك و انت عارف مود باست فيس ديالوا هه,Morocco,Morocco,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_222,223,انا كل اللي جاه في بالي ايام مكان طبق الكشري كبير وفيه بركه كده D URL,Egypt,Egypt,Egyptian
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_223,224,USER ياعمري منظر الناس كيف عم تبكي بالشوارع كيف في حدا يشوف هالمنظر ويشمت فينا لسا,Syria,Syria,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_224,225,USER USER USER انت الي نام واتغطي منيح انتبه من الروس والترك والفرس URL الله يعز السعوديه اعزت شعبها واكرمتهم لم نهجر ولم نستعمر ولم تسمح بكل دول العالم تجرب اسلحتها علي شعبها,Saudi_Arabia,Saudi_Arabia,Saudi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_225,226,الله يسعدك يا عبدالرحمن الكليب #عبدالرحمن_الكليب_ضيف_فعاليات_الجوف_حلوه,Saudi_Arabia,Saudi_Arabia,Saudi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_229,230,اعلان متجدد المواد يلي نزلناهن عالصفحه هنن س NUM ں جيولوجيا NUM URL,Syria,Syria,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_231,232,USER اي والله لحق معك كلشي بملل هالايام واصبري اذا فيكي تصبري الله يفرجها احسن شي,Syria,Syria,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_234,235,USER حزين ولكن صحيح روك هدا يا مجدي,Libya,Libya,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_237,238,اشياء كثيره ممكن تغير مزاجنا في ثواني الدشره واحبك وبعض الناس,Saudi_Arabia,Saudi_Arabia,Saudi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_246,247,اصبحت اكن لها مشاعر URL هادشي مناش كنت خايف وطحت URL,Morocco,Morocco,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_247,248,همهمنا الهمهاما و روحنا D #jsk_t NUM ich lt NUM,Tunisia,Tunisia,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_249,250,USER USER براهيم بغيت نعاود الصالون,Morocco,Morocco,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_250,251,وده معايا بيمشي و غلاوته غلاوه ليه يضحك في وشي و يخبي URL,Egypt,Egypt,Egyptian
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_251,252,#مانيش_مسامح في صفاقس البليسيه اكثر من المتظاهرين,Tunisia,Tunisia,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_253,254,الولايات المتحده محتجز فرنسا محتجز بريطانيا محتجز رئيس الجمهوريه محتجز الكوكب محتجز عقاب صقر بخير وعم تخبصو,Lebanon,Lebanon,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_254,255,USER جدا اليوم طول الوقت بسمع اغاني انا والبنت ومع العلم مو جنبي كان في بينا وحده بس تعايشت مع الوضع وعادي,Jordan,Jordan,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_255,256,الي يفوت يقرا التعليقات لازم يكون ماخذ حب بانادول ودوا سهال كميه التشبيح مو طبيعيه ماصارت لابسوريا ولابمصر الدول الي ع اساس حكوماتها خري لك حتي شبيحه بشار صاروا يقولو الوضع بمناطق بشار زباله وهذول لسا مصرين انو كل واحد يحكي الحق او يطلب طلب يكون ضدهم URL,Syria,Syria,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_256,257,روايه الشاباك مشكوك فيها وتناقض شهادات شهود العيان اللي قالوا انه صالح كان بسيارته وتم اعتقاله منها وما كان مصاب علي المؤسسات الحقوقيه التحرك سريعا وكشف الحقيقه URL,Palestine,Palestine,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_257,258,USER لسا بنشد فيها,Jordan,Jordan,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_258,259,كريستيانو مايضيعش بيلونتي او حتي كي يضيع مايبكيش هه #مقهوورين,Algeria,Algeria,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_259,260,USER بالهنا والشفا وربنا يتقبل ان شاء الله,Egypt,Egypt,Egyptian
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_262,263,منيح ما هوي اول واحد بيتخرج بلبنان,Lebanon,Lebanon,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_263,264,#جبل ورق عنب ححامض وتبولهه #نهر بيبسسي باارد #تل بططاطس مقليهه #هضبهه اايس ككريم #سهول URL URL,Jordan,Jordan,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_264,265,USER اذا كان الرئيس سعد الحريري عم يحضر الوزير اشرف ريفي لازم يستعجل بانجاز تسويه رئاسه الجمهوريه ليوصل لرئاسه الحكومه قبل مايخ,Lebanon,Lebanon,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_265,266,USER #الملحمه_الدوليه فرمت السياده اللبنانيه عاالناعم وعملتها سلبوطه هبره للكبه هه,Lebanon,Lebanon,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_270,271,USER كيم كارداشيان متاع تونس #التقوعير #عقليه زاده #jcc #Tunisie URL,Tunisia,Tunisia,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_272,273,يسعد صباحكم علي اساس انو بكون لابس برا الحمام #محمد_جهاد_حمدان URL,Palestine,Palestine,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_273,274,USER بدر التمام لقطه ختام الامسيه الاولي في مهرجان #شتاء_طنطوره URL,Saudi_Arabia,Saudi_Arabia,Saudi
